Age2,Age,Workclass,fnlwgt,Education,Education-num,Marrital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-Per-Week,Native-Country,Income
1,20, Private,256504,0,10, Never-married, Sales, Own-child, White,1,0,0,6, United-States,0
1,17, Private,121425,0,7, Never-married, Adm-clerical, Own-child, White,1,0,0,16, United-States,0
1,33, Private,146440,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,1740,40, United-States,0
0,57, ?,155259,0,10, Divorced, ?, Not-in-family, White,1,0,0,40, United-States,0
0,53, Self-emp-not-inc,98829,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,50, United-States,0
0,47, Self-emp-inc,239321,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,1
0,62, Self-emp-inc,134768,1,14, Married-civ-spouse, Sales, Husband, White,0,0,0,35, United-States,0
1,35, Private,556902,0,9, Divorced, Other-service, Not-in-family, Black,0,0,0,40, United-States,0
1,27, Private,47907,1,13, Never-married, Adm-clerical, Not-in-family, White,1,0,0,43, United-States,0
1,23, Private,114357,0,9, Never-married, Tech-support, Own-child, White,0,0,0,50, United-States,0
1,27, Private,189462,1,14, Never-married, Prof-specialty, Not-in-family, White,1,0,1504,45, United-States,0
1,39, Private,90646,1,11, Divorced, Adm-clerical, Unmarried, White,1,0,0,40, United-States,0
1,25, Private,232914,1,13, Married-civ-spouse, Adm-clerical, Wife, Black,1,0,0,38, United-States,0
1,24, Private,192201,0,10, Never-married, Exec-managerial, Not-in-family, Black,1,0,0,20, United-States,0
1,23, Private,27776,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,40, United-States,0
1,29, Private,137476,1,13, Married-civ-spouse, Prof-specialty, Wife, White,1,0,0,35, United-States,1
1,30, Private,100734,1,13, Married-civ-spouse, Prof-specialty, Wife, White,1,0,0,38, United-States,0
1,34, Private,111746,0,9, Separated, Craft-repair, Not-in-family, White,0,0,0,45, Portugal,0
1,32, Private,184833,0,6, Separated, Craft-repair, Unmarried, White,1,0,0,40, United-States,0
1,18, Private,414721,0,7, Never-married, Other-service, Own-child, Black,0,0,1602,23, United-States,0
1,20, Private,151780,1,11, Never-married, Sales, Not-in-family, Black,1,0,0,35, United-States,0
1,38, State-gov,203628,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,45, United-States,1
1,18, Private,137363,0,8, Never-married, Other-service, Own-child, White,1,0,0,20, United-States,0
0,41, Private,172307,0,5, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,21, Private,273403,1,11, Never-married, Other-service, Not-in-family, White,1,0,0,50, United-States,0
1,36, State-gov,37931,0,9, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,48, United-States,1
0,61, Private,97030,0,10, Divorced, Other-service, Not-in-family, White,1,0,0,30, United-States,0
1,30, Private,54608,0,10, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,48, United-States,0
1,26, Private,108542,0,10, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,1
1,27, Private,253814,1,13, Married-civ-spouse, Tech-support, Wife, White,1,0,0,40, United-States,1
0,45, Private,421412,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,45, United-States,1
0,47, Private,207140,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,38, United-States,0
1,19, Private,138153,0,10, Never-married, Adm-clerical, Own-child, White,1,0,0,10, United-States,0
1,29, Private,46987,0,9, Never-married, Adm-clerical, Not-in-family, White,1,0,0,55, United-States,0
0,51, Self-emp-inc,183173,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,70, United-States,1
1,34, Local-gov,229531,1,12, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,0
0,42, Self-emp-not-inc,320744,0,9, Married-civ-spouse, Sales, Husband, White,0,3908,0,45, United-States,0
1,26, Private,257405,0,3, Never-married, Farming-fishing, Other-relative, Black,0,0,0,40, Mexico,0
1,20, State-gov,432052,0,10, Never-married, Handlers-cleaners, Not-in-family, White,0,0,0,15, United-States,0
0,43, Private,397280,1,12, Never-married, Prof-specialty, Not-in-family, White,0,0,0,50, United-States,1
1,20, Private,38001,0,10, Never-married, Other-service, Own-child, White,1,0,0,20, United-States,0
1,27, Private,101618,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,0
0,46, Federal-gov,332727,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
1,39, Private,115215,0,9, Never-married, Transport-moving, Own-child, White,0,0,0,40, United-States,0
1,33, Private,178449,0,10, Never-married, Adm-clerical, Not-in-family, White,0,0,0,49, United-States,0
0,42, Private,185267,1,11, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,32, United-States,0
1,23, Private,410439,0,9, Never-married, Adm-clerical, Own-child, White,0,0,0,25, United-States,0
1,29, Private,85572,1,13, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,42, United-States,1
1,27, Private,83517,0,9, Never-married, Transport-moving, Own-child, White,0,0,0,60, United-States,0
0,43, Self-emp-not-inc,194726,0,9, Divorced, Craft-repair, Own-child, White,0,0,0,35, United-States,0
1,23, Private,322674,0,10, Never-married, Handlers-cleaners, Not-in-family, White,0,0,0,40, United-States,0
0,40, Local-gov,34540,1,14, Divorced, Prof-specialty, Unmarried, White,1,0,0,44, United-States,0
1,35, Local-gov,211073,0,10, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,61, United-States,1
1,30, Private,194901,0,9, Never-married, Sales, Other-relative, White,0,0,0,40, United-States,0
0,59, Private,117059,0,7, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo,0,0,0,40, United-States,0
0,65, Self-emp-not-inc,78875,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,2290,0,40, United-States,0
1,28, Private,51461,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,0
0,79, Private,266119,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
0,43, Local-gov,92374,1,14, Married-civ-spouse, Prof-specialty, Wife, Black,1,0,0,35, United-States,1
0,54, Private,175262,0,4, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
1,27, Private,208249,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,62, United-States,0
1,30, Private,196385,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,15024,0,35, United-States,1
1,22, ?,110622,1,13, Never-married, ?, Own-child, Asian-Pac-Islander,1,0,0,15, Taiwan,0
1,34, Private,146980,0,9, Married-spouse-absent, Other-service, Unmarried, White,1,0,0,65, United-States,0
1,18, Private,112974,0,7, Never-married, Prof-specialty, Other-relative, White,0,0,0,3, United-States,0
0,40, Self-emp-not-inc,175943,1,11, Married-civ-spouse, Prof-specialty, Wife, White,1,0,1977,15, United-States,1
1,28, Private,163265,0,5, Married-civ-spouse, Sales, Husband, White,0,4508,0,40, United-States,0
1,18, Private,210932,0,9, Never-married, Adm-clerical, Own-child, White,1,0,0,40, United-States,0
0,46, Private,145290,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,23, Private,198992,0,9, Never-married, Adm-clerical, Own-child, White,1,0,0,35, United-States,0
0,77, ?,174887,0,10, Married-civ-spouse, ?, Husband, White,0,0,0,6, United-States,0
0,41, Federal-gov,36651,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,0,1848,40, United-States,1
0,48, Private,190072,0,10, Divorced, Exec-managerial, Not-in-family, White,0,0,0,50, United-States,1
1,29, Private,49087,1,13, Never-married, Prof-specialty, Not-in-family, White,0,0,0,50, United-States,0
0,41, Private,126622,0,7, Divorced, Handlers-cleaners, Unmarried, White,1,0,0,40, United-States,0
0,41, Private,174189,0,5, Separated, Other-service, Not-in-family, White,0,0,0,40, United-States,0
1,34, Private,118605,1,12, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,55, United-States,0
0,49, Self-emp-not-inc,377622,1,12, Divorced, Sales, Not-in-family, White,0,0,0,50, United-States,0
0,49, Private,157272,0,9, Separated, Sales, Unmarried, White,0,0,0,50, United-States,0
1,30, Private,78530,0,9, Never-married, Handlers-cleaners, Not-in-family, White,0,0,0,40, United-States,0
1,28, Private,190391,1,13, Never-married, Sales, Not-in-family, White,0,0,0,40, United-States,0
0,62, State-gov,162678,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
0,41, Private,103980,0,10, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,52, United-States,0
1,20, Private,293726,0,10, Never-married, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
0,61, Private,98350,0,1, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander,0,0,0,40, China,0
1,30, Private,207668,1,13, Never-married, Tech-support, Not-in-family, White,0,0,0,60, Hungary,0
1,29, Federal-gov,41013,1,15, Never-married, Prof-specialty, Not-in-family, White,1,0,0,55, United-States,0
0,50, Private,188186,1,14, Divorced, Sales, Not-in-family, White,1,0,1590,45, United-States,0
0,44, Federal-gov,320071,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
1,25, Private,306908,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,45, United-States,1
0,62, Private,167652,1,11, Divorced, Sales, Not-in-family, White,1,0,0,40, United-States,0
0,57, Private,173580,0,10, Widowed, Machine-op-inspct, Unmarried, White,1,0,0,40, United-States,0
1,35, Private,273612,1,13, Never-married, Exec-managerial, Not-in-family, White,0,0,0,45, United-States,0
1,26, Private,195555,1,13, Never-married, Sales, Not-in-family, White,1,0,0,40, United-States,0
0,60, Private,186446,0,4, Married-civ-spouse, Machine-op-inspct, Wife, White,1,0,0,40, United-States,0
1,22, Private,418405,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,62, Local-gov,41793,1,14, Separated, Prof-specialty, Not-in-family, White,1,0,0,50, ?,0
1,26, Private,183965,0,9, Never-married, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
1,26, Private,354784,0,10, Never-married, Adm-clerical, Own-child, White,0,0,0,20, United-States,0
0,44, Private,198096,1,13, Married-civ-spouse, Sales, Husband, White,0,7688,0,40, United-States,1
1,32, Private,732102,1,13, Never-married, Exec-managerial, Not-in-family, White,0,0,0,40, United-States,0
0,66, Self-emp-not-inc,97847,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,0
1,24, Private,196678,0,1, Never-married, Machine-op-inspct, Own-child, White,1,0,0,30, United-States,0
1,19, Private,320014,0,10, Never-married, Other-service, Own-child, White,0,0,0,25, United-States,0
0,54, Self-emp-inc,298215,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
1,37, Private,295127,0,9, Never-married, Machine-op-inspct, Not-in-family, White,0,0,0,40, United-States,0
1,38, Private,368140,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
1,37, Self-emp-not-inc,187411,1,13, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,50, ?,0
1,22, ?,121070,0,10, Never-married, ?, Own-child, White,0,0,0,35, United-States,0
1,34, Private,212163,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,25, United-States,0
1,35, Self-emp-not-inc,108198,0,9, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo,0,0,0,15, United-States,0
0,42, Federal-gov,294431,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,0
0,47, Federal-gov,202560,1,13, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,40, United-States,1
1,29, Self-emp-inc,266070,1,13, Divorced, Prof-specialty, Not-in-family, White,1,0,0,80, United-States,0
1,34, Private,346122,0,9, Never-married, Tech-support, Not-in-family, White,0,0,0,40, United-States,0
1,38, Self-emp-inc,308686,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,70, United-States,1
0,62, Self-emp-inc,236096,0,9, Divorced, Exec-managerial, Not-in-family, Black,0,0,0,40, United-States,0
1,35, Private,187711,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,37, Private,238959,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,0
0,47, Private,93557,0,9, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,40, United-States,0
1,37, Private,329980,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,22, Private,125010,1,11, Never-married, Priv-house-serv, Not-in-family, White,1,0,0,30, United-States,0
0,60, Self-emp-inc,90915,0,7, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,40, United-States,1
1,31, Private,289731,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,74, ?,33114,0,6, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo,0,1797,0,30, United-States,0
0,63, Private,206052,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,30, Private,191385,0,7, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
0,44, ?,268804,0,9, Married-civ-spouse, ?, Husband, Black,0,0,0,30, United-States,0
0,40, Self-emp-inc,191429,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,15024,0,40, United-States,1
1,35, Self-emp-not-inc,199753,0,10, Married-civ-spouse, Other-service, Husband, White,0,0,0,60, United-States,0
0,50, Local-gov,92486,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,18, Private,171088,0,10, Never-married, Sales, Own-child, White,1,0,0,10, United-States,0
1,33, Private,112820,1,11, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,40, United-States,0
0,59, Self-emp-not-inc,32855,0,4, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,70, United-States,0
1,17, Private,142964,0,7, Never-married, Other-service, Own-child, White,0,0,0,20, United-States,0
0,47, Private,89146,0,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo,0,0,0,40, United-States,1
0,51, ?,147015,0,10, Divorced, ?, Not-in-family, Black,0,0,0,50, United-States,0
1,26, Private,291968,1,13, Never-married, Prof-specialty, Not-in-family, White,0,0,0,40, United-States,0
1,32, Local-gov,29235,0,10, Married-civ-spouse, Protective-serv, Wife, White,1,0,0,40, France,1
0,55, Private,238216,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,36, State-gov,323726,0,10, Never-married, Tech-support, Unmarried, Black,1,0,0,40, United-States,0
0,54, Private,141663,0,9, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,1
1,19, ?,218471,0,9, Never-married, ?, Own-child, White,1,0,1602,30, United-States,0
1,32, Private,118551,1,14, Never-married, Exec-managerial, Not-in-family, White,1,0,0,45, United-States,1
0,52, Local-gov,35092,1,16, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
1,39, Private,139703,0,9, Married-spouse-absent, Sales, Unmarried, Black,1,0,0,28, Jamaica,0
1,39, Federal-gov,206190,0,9, Never-married, Exec-managerial, Unmarried, White,1,0,0,45, United-States,0
0,59, Self-emp-not-inc,178353,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
0,55, Federal-gov,169133,1,13, Divorced, Prof-specialty, Unmarried, White,0,0,0,40, United-States,0
0,54, Self-emp-not-inc,103179,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,60, United-States,1
1,31, Private,354464,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,40, United-States,0
1,19, ?,124651,0,7, Never-married, ?, Own-child, Black,0,0,0,25, United-States,0
1,30, Private,60426,0,9, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo,1,0,0,40, United-States,0
0,47, Federal-gov,98726,1,13, Married-spouse-absent, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
1,31, Private,133861,1,12, Divorced, Exec-managerial, Not-in-family, White,0,0,0,40, United-States,0
1,32, Self-emp-not-inc,180303,1,13, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander,0,0,0,47, Iran,0
1,33, Private,221324,1,11, Never-married, Machine-op-inspct, Unmarried, Black,1,0,0,40, United-States,0
1,31, Private,325658,0,9, Divorced, Craft-repair, Unmarried, White,0,0,0,40, United-States,0
1,32, Private,210562,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
0,46, Private,152249,0,9, Married-spouse-absent, Other-service, Not-in-family, White,0,0,0,35, Mexico,0
1,29, Private,178649,0,9, Married-spouse-absent, Other-service, Not-in-family, White,1,0,0,20, France,0
0,41, State-gov,48997,0,9, Married-civ-spouse, Transport-moving, Husband, Black,0,0,0,40, United-States,0
1,39, Private,243409,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,60, United-States,1
1,34, Private,162442,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,20, United-States,1
1,23, Private,203078,1,13, Never-married, Adm-clerical, Own-child, Black,0,0,0,24, United-States,0
0,53, Self-emp-inc,155983,1,14, Married-civ-spouse, Sales, Husband, White,0,0,0,65, United-States,1
0,45, Self-emp-not-inc,182677,0,9, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander,0,0,0,40, Thailand,0
1,34, ?,170276,1,13, Married-civ-spouse, ?, Wife, White,1,0,0,10, United-States,1
0,47, Private,105381,0,9, Divorced, Sales, Not-in-family, White,1,0,0,40, United-States,0
